Catégories,Tags catégorie,Description catégorie,Services,Tag Services,Description service,Filtre présentation,Prestation,Tags prestation,Option,Métier,Equipement,Facturation,Calculateur, , , , , , , , , , , , , , , , , , 
Maison & travaux,,,Menuiserie,,,Construction,Décapage de meuble,,,Menuisier,"Caisse à outils;Rabot;Décapeur;Vis, chevilles et écrous",par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Miroiterie,,,,Pose miroir,,,Miroitier,Caisse à outils,unitaire,Nombre,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Miroiterie,,,,Dépose miroir,,,Miroitier,Caisse à outils,unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Montage Restauration Meuble,,,Montage & Démontage,Montage de meuble,,,,"Caisse à outils;Perceuse, visseuse",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Montage Restauration Meuble,,,Montage & Démontage,Démontage de meuble,,,,"Caisse à outils;Perceuse, visseuse",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Montage Restauration Meuble,,,Montage & Démontage,Montage dressing,,,,"Caisse à outils;Perceuse, visseuse",par m2,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Montage Restauration Meuble,,,Réparation,"Réparation armoire, penderie",,,,"Caisse à outils;Perceuse, visseuse",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Montage Restauration Meuble,,,Réparation,"Réparation meuble, commode",,,,"Caisse à outils;Perceuse, visseuse",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Montage Restauration Meuble,,,Réparation,"Réparation chevet, petit meuble",,,,"Caisse à outils;Perceuse, visseuse",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Montage Restauration Meuble,,,Réparation,Réparation bureau,,,,"Caisse à outils;Perceuse, visseuse",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Montage Restauration Meuble,,,Réparation,"Réparation vaisselier, Buffet",,,,"Caisse à outils;Perceuse, visseuse",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Montage Restauration Meuble,,,Réparation,Réparation table,,,,"Caisse à outils;Perceuse, visseuse",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Montage Restauration Meuble,,,Réparation,"Réparation chaises, fauteuil ",,,,"Caisse à outils;Perceuse, visseuse",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Montage Restauration Meuble,,,Décapage et peinture,"Restauration meuble, commode",,,,"Caisse à outils;Perceuse, visseuse",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Montage Restauration Meuble,,,Décapage et peinture,"Restauration chevet, petit meuble",,,,"Caisse à outils;Perceuse, visseuse",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Montage Restauration Meuble,,,Décapage et peinture,Restauration bureau,,,,"Caisse à outils;Perceuse, visseuse",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Montage Restauration Meuble,,,Décapage et peinture,"Restauration vaisselier, buffet",,,,"Caisse à outils;Perceuse, visseuse",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Montage Restauration Meuble,,,Décapage et peinture,Restauration table,,,,"Caisse à outils;Perceuse, visseuse",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Montage Restauration Meuble,,,Décapage et peinture,Restauration chaises,,,,"Caisse à outils;Perceuse, visseuse",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Montage Restauration Meuble,,,Tapisserie ,Tapisserie chaises,,,,"Caisse à outils;Perceuse, visseuse",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Montage Restauration Meuble,,,Tapisserie ,Tapisserie canapé,,,,"Caisse à outils;Perceuse, visseuse",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Montage Restauration Meuble,,,Tapisserie ,Tapisserie fauteuil,,,,"Caisse à outils;Perceuse, visseuse",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Montage Restauration Meuble,,,Rempaillage,Rempaillage chaise ,,,,"Caisse à outils;Perceuse, visseuse",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Musicien ,,,Solo,Soliste violoniste,,,Musicien,Instruments,de l'heure,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Musicien ,,,Solo,Soliste pianiste,,,Musicien,Instruments,de l'heure,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Musicien ,,,Solo,Soliste guitariste ,,,Musicien,Instruments,de l'heure,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Musicien ,,,Solo,Soliste saxophoniste,,,Musicien,Instruments,de l'heure,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Musicien ,,,Groupe ,Groupe de Jazz,,,Musicien,Instruments,de l'heure,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Musicien ,,,Groupe ,Groupe musique orientale,,,Musicien,Instruments,de l'heure,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Musicien ,,,Groupe ,Groupe musique classique ,,,Musicien,Instruments,de l'heure,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Musicien ,,,Groupe ,Groupe musique pop Rock,,,Musicien,Instruments,de l'heure,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Musicien ,,,Groupe ,Groupe de rap,,,Musicien,Instruments,de l'heure,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Musicien ,,,Groupe ,Groupe de métal,,,Musicien,Instruments,de l'heure,Nombre,,,,,,,,,,,,,,,,,,
Jardin & équipements,,,Nettoyage jardin,,,,Entretien fontaine à eau,,,Monteur,Produits d'entretien;Nettoyeur haute pression,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Jardin & équipements,,,Nettoyage jardin,,,,Entretien mare,,,Monteur,Produits d'entretien;Nettoyeur haute pression,par m2,Surface,,,,,,,,,,,,,,,,,,
Jardin & équipements,,,Nettoyage jardin,,,,Entretien salon de jardin,,,Monteur,Produits d'entretien;Nettoyeur haute pression,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Jardin & équipements,,,Nettoyage jardin,,,,Nettoyage façade,,,Nettoyeur,Produits d'entretien;Nettoyeur haute pression,par m2,Surface,,,,,,,,,,,,,,,,,,
Jardin & équipements,,,Nettoyage jardin,,,,Nettoyage toiture,,,Nettoyeur,Produits d'entretien;Nettoyeur haute pression,par m2,Surface,,,,,,,,,,,,,,,,,,
Jardin & équipements,,,Nettoyage jardin,,,,Déblaiement neige,,,Nettoyeur,Produits d'entretien;Nettoyeur haute pression,par m2,Surface,,,,,,,,,,,,,,,,,,
High tech,,,Ordinateur,,,Réparation,Réparation disque dur,,,Infomaticien,Disque de sauvegarde,unitaire,Nombre,,,,,,,,,,,,,,,,,,
High tech,,,Ordinateur,,,Réparation,Réparation ventilateur ,,,Infomaticien,Disque de sauvegarde,unitaire,Nombre,,,,,,,,,,,,,,,,,,
High tech,,,Ordinateur,,,Assistance,Prise en main Ordinateur ,,,Infomaticien,Disque de sauvegarde,par prestation,Nombre,,,,,,,,,,,,,,,,,,
High tech,,,Ordinateur,,,Assistance,Installation Imprimante,,,Infomaticien,Disque de sauvegarde,unitaire,Nombre,,,,,,,,,,,,,,,,,,
High tech,,,Ordinateur,,,Assistance,Installation Boitier CPL,,,Infomaticien,Disque de sauvegarde,unitaire,Nombre,,,,,,,,,,,,,,,,,,
High tech,,,Ordinateur,,,Assistance,Aide à la pratique de l'informatique,,,Infomaticien,Disque de sauvegarde,de l'heure,Nombre,,,,,,,,,,,,,,,,,,
High tech,,,Ordinateur,,,Assistance,Installation Antivirus,,,Infomaticien,Disque de sauvegarde,par prestation,Nombre,,,,,,,,,,,,,,,,,,
High tech,,,Ordinateur,,,Assistance,Installation d'un ordinateur,,,Infomaticien,Disque de sauvegarde,par prestation,Nombre,,,,,,,,,,,,,,,,,,
High tech,,,Ordinateur,,,Assistance,Réinstallation d'un Ordinateur,,,Infomaticien,Disque de sauvegarde,par prestation,Nombre,,,,,,,,,,,,,,,,,,
High tech,,,Ordinateur,,,Assistance,Nettoyage Ordinateur (virus etc.),,,Infomaticien,Disque de sauvegarde,par prestation,Nombre,,,,,,,,,,,,,,,,,,
High tech,,,Ordinateur,,,Assistance,Mise en Wifi Ordinateur + Téléphone + Imprimante,,,Infomaticien,Disque de sauvegarde,par prestation,Nombre,,,,,,,,,,,,,,,,,,
High tech,,,Ordinateur,,,Assistance,Utilisation Chrome Cast et Installation,,,Infomaticien,Disque de sauvegarde,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Organisation événementielle,,,,Organisation Bar Mitzvah ,,,,,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Organisation événementielle,,,,Organisation soirée privée,,,,,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Organisation événementielle,,,,Organisation anniversaire adulte ,,,,,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Organisation événementielle,,,,Organisation anniversaire enfant ,,,,,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Organisation événementielle,,,,Organisation baptème ,,,,,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Organisation événementielle,,,,Organisation enterrement de vie de jeune fille,,,,,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Organisation événementielle,,,,Organisation enterrement de vie de garçon,,,,,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Peinture,,,Intérieur,Peinture plafond,,,Peintre,Matériel de peinture;Echelle et escabeau;Ponceuse;Scotch; Bâche de protection;Papier de verre;Sableuse,par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Peinture,,,Intérieur,Peinture mur,,,Peintre,Matériel de peinture;Echelle et escabeau;Ponceuse;Scotch; Bâche de protection;Papier de verre;Sableuse,par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Peinture,,,Intérieur,Peinture sol,,,Peintre,Matériel de peinture;Echelle et escabeau;Ponceuse;Scotch; Bâche de protection;Papier de verre;Sableuse,par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Peinture,,,Intérieur,Préparation mur ,,,Peintre,Matériel de peinture;Echelle et escabeau;Ponceuse;Scotch; Bâche de protection;Papier de verre;Sableuse,par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Peinture,,,Intérieur,Lessivage mur ,,,Peintre,Matériel de peinture;Echelle et escabeau;Ponceuse;Scotch; Bâche de protection;Papier de verre;Sableuse,par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Peinture,,,Intérieur,Peinture Escalier,,,Peintre,Matériel de peinture;Echelle et escabeau;Ponceuse;Scotch; Bâche de protection;Papier de verre;Sableuse,par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Peinture,,,Intérieur,Peinture plan de travail,,,Peintre,Matériel de peinture;Echelle et escabeau;Ponceuse;Scotch; Bâche de protection;Papier de verre;Sableuse,par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Peinture,,,Intérieur,Peinture boiserie,,,Peintre,Matériel de peinture;Echelle et escabeau;Ponceuse;Scotch; Bâche de protection;Papier de verre;Sableuse,par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Peinture,,,Intérieur,Peinture faience / crédence,,,Peintre,Matériel de peinture;Echelle et escabeau;Ponceuse;Scotch; Bâche de protection;Papier de verre;Sableuse,par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Peinture,,,Extérieur,Peinture mur,,,Peintre,Matériel de peinture;Echelle et escabeau;Ponceuse;Scotch; Bâche de protection;Papier de verre;Sableuse,par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Peinture,,,Extérieur,Peinture sol,,,Peintre,Matériel de peinture;Echelle et escabeau;Ponceuse;Scotch; Bâche de protection;Papier de verre;Sableuse,par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Peinture,,,Extérieur,Peinture escalier,,,Peintre,Matériel de peinture;Echelle et escabeau;Ponceuse;Scotch; Bâche de protection;Papier de verre;Sableuse,par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Peinture,,,Extérieur,Préparation mur,,,Peintre,Matériel de peinture;Echelle et escabeau;Ponceuse;Scotch; Bâche de protection;Papier de verre;Sableuse,par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Peinture,,,Extérieur,Peinture toiture ,,,Peintre,Matériel de peinture;Echelle et escabeau;Ponceuse;Scotch; Bâche de protection;Papier de verre;Sableuse,par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Peinture,,,Extérieur,Peinture Boiserie,,,Peintre,Matériel de peinture;Echelle et escabeau;Ponceuse;Scotch; Bâche de protection;Papier de verre;Sableuse,par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Peinture,,,Extérieur,Peinture Volets,,,Peintre,Matériel de peinture;Echelle et escabeau;Ponceuse;Scotch; Bâche de protection;Papier de verre;Sableuse,par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Peinture,,,Extérieur,Peinture Terrasse,,,Peintre,Matériel de peinture;Echelle et escabeau;Ponceuse;Scotch; Bâche de protection;Papier de verre;Sableuse,par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Peinture,,,Extérieur,Peinture palissade,,,Peintre,Matériel de peinture;Echelle et escabeau;Ponceuse;Scotch; Bâche de protection;Papier de verre;Sableuse,par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Peinture,,,Extérieur,Peinture façade,,,Façadier,Matériel de peinture;Echelle et escabeau;Ponceuse;Scotch; Bâche de protection;Papier de verre;Sableuse,par m2,Surface,,,,,,,,,,,,,,,,,,
"Vêtements, chaussures & accessoires",,,Personnalisation vêtements,,,,Impression numérique vêtement,,,,Matériel d'impression;Matériel de Broderie,unitaire,Nombre,,,,,,,,,,,,,,,,,,
"Vêtements, chaussures & accessoires",,,Personnalisation vêtements,,,,Impression numérique chaussure,,,,Matériel d'impression;Matériel de Broderie,unitaire,Nombre,,,,,,,,,,,,,,,,,,
"Vêtements, chaussures & accessoires",,,Personnalisation vêtements,,,,Flocage vêtement,,,,Matériel d'impression;Matériel de Broderie,unitaire,Nombre,,,,,,,,,,,,,,,,,,
"Vêtements, chaussures & accessoires",,,Personnalisation vêtements,,,,Flocage chaussure,,,,Matériel d'impression;Matériel de Broderie,unitaire,Nombre,,,,,,,,,,,,,,,,,,
"Vêtements, chaussures & accessoires",,,Personnalisation vêtements,,,,Sérigraphie vêtements,,,,Matériel d'impression;Matériel de Broderie,unitaire,Nombre,,,,,,,,,,,,,,,,,,
"Vêtements, chaussures & accessoires",,,Personnalisation vêtements,,,,Sérigraphie chaussure,,,,Matériel d'impression;Matériel de Broderie,unitaire,Nombre,,,,,,,,,,,,,,,,,,
"Vêtements, chaussures & accessoires",,,Personnalisation vêtements,,,,Broderie vêtements,,,,Matériel d'impression;Matériel de Broderie,unitaire,Nombre,,,,,,,,,,,,,,,,,,
"Vêtements, chaussures & accessoires",,,Personnalisation vêtements,,,,Personnalisation de chaussures,,,,Matériel d'impression;Matériel de Broderie,unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Petits travaux de décoration,,,,"Accrochage de tableau, cadre et miroir",,,,"Caisse à outils;Perceuse, visseuse;Vis, chevilles et écrous",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Petits travaux de décoration,,,,Pose de tringle à rideaux,,,,"Caisse à outils;Perceuse, visseuse;Vis, chevilles et écrous",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Petits travaux de décoration,,,,Fixation d'étagère,,,,"Caisse à outils;Perceuse, visseuse;Vis, chevilles et écrous",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Petits travaux de décoration,,,,Encadrement de tableau,,,,"Caisse à outils;Perceuse, visseuse;Vis, chevilles et écrous",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Petits travaux de décoration,,,,Changement d'ampoule,,,,"Caisse à outils;Perceuse, visseuse;Vis, chevilles et écrous",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Petits travaux de décoration,,,,Rebouchage de trou,,,,"Caisse à outils;Perceuse, visseuse;Vis, chevilles et écrous",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Décoration,,,Petits travaux de décoration,,,,Perçage de trou ,,,,"Caisse à outils;Perceuse, visseuse;Vis, chevilles et écrous",unitaire,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Photographie,,,Mariage,Shooting préparatifs / cérémonie / soirée,,,Photographe,Appareil photo;Reflecteur,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Photographie,,,Mariage,Shooting cérémonie / Soirée ,,,Photographe,Appareil photo;Reflecteur,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Photographie,,,Mariage,Shooting préparatifs / Cérémonie,,,Photographe,Appareil photo;Reflecteur,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Photographie,,,Reportage / portrait,Book Photos / Shooting solo,,,Photographe,Appareil photo;Reflecteur,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Photographie,,,Reportage / portrait,Book Photos / Shooting couple,,,Photographe,Appareil photo;Reflecteur,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Photographie,,,Reportage / portrait,Book Photos / Shooting famille,,,Photographe,Appareil photo;Reflecteur,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Photographie,,,Reportage / portrait,Shooting Corporate,,,Photographe,Appareil photo;Reflecteur,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Photographie,,,Reportage / portrait,Shooting autres portraits,,,Photographe,Appareil photo;Reflecteur,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Photographie,,,Reportage / portrait,Autres reportages,,,Photographe,Appareil photo;Reflecteur,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Photographie,,,Retouche,Retouche photos,,,Photographe,Appareil photo;Reflecteur,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Photographie,,,Retouche,Monteur photos,,,Photographe,Appareil photo;Reflecteur,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Photographie,,,Naissance ,Pack shooting grossesse + naissance + 6 mois,,,Photographe,Appareil photo;Reflecteur,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Photographie,,,Naissance ,Shooting grossesse ,,,Photographe,Appareil photo;Reflecteur,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Evènementiel ,,,Photographie,,,Naissance ,Shooting naissance ,,,Photographe,Appareil photo;Reflecteur,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Jardin & équipements,,,Piscine & spa,,,Installation,Installation piscine hors sol,,,Pisciniste,PHmètre;Kit de réparation;Matériel d'entretien piscine,par m2,Surface,,,,,,,,,,,,,,,,,,
Jardin & équipements,,,Piscine & spa,,,Installation,Installation spa,,,Pisciniste,PHmètre;Kit de réparation;Matériel d'entretien piscine,unitaire,Nombre,,,,,,,,,,,,,,,,,,
Jardin & équipements,,,Piscine & spa,,,Réparation,Réparation piscine,,,Pisciniste,PHmètre;Kit de réparation;Matériel d'entretien piscine,de l'heure,Nombre,,,,,,,,,,,,,,,,,,
Jardin & équipements,,,Piscine & spa,,,Réparation,Réparation liner,,,Pisciniste,PHmètre;Kit de réparation;Matériel d'entretien piscine,de l'heure,Nombre,,,,,,,,,,,,,,,,,,
Jardin & équipements,,,Piscine & spa,,,Réparation,Réparation skimer,,,Pisciniste,PHmètre;Kit de réparation;Matériel d'entretien piscine,de l'heure,Nombre,,,,,,,,,,,,,,,,,,
Jardin & équipements,,,Piscine & spa,,,Réparation,Réparation système pompe piscine,,,Pisciniste,PHmètre;Kit de réparation;Matériel d'entretien piscine,de l'heure,Nombre,,,,,,,,,,,,,,,,,,
Jardin & équipements,,,Piscine & spa,,,Réparation,Réparation robot piscine ,,,Pisciniste,PHmètre;Kit de réparation;Matériel d'entretien piscine,de l'heure,Nombre,,,,,,,,,,,,,,,,,,
Jardin & équipements,,,Piscine & spa,,,Réparation,Réparation spa,,,Pisciniste,PHmètre;Kit de réparation;Matériel d'entretien piscine,de l'heure,Nombre,,,,,,,,,,,,,,,,,,
Jardin & équipements,,,Piscine & spa,,,Entretien,Entretien piscine,,,Pisciniste,PHmètre;Kit de réparation;Matériel d'entretien piscine,de l'heure,Nombre,,,,,,,,,,,,,,,,,,
Jardin & équipements,,,Piscine & spa,,,Entretien,Entretien spa,,,Pisciniste,PHmètre;Kit de réparation;Matériel d'entretien piscine,de l'heure,Nombre,,,,,,,,,,,,,,,,,,
Jardin & équipements,,,Piscine & spa,,,Nettoyage,Nettoyage piscine,,,Pisciniste,PHmètre;Kit de réparation;Matériel d'entretien piscine,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Jardin & équipements,,,Piscine & spa,,,Nettoyage,Nettoyage liner,,,Pisciniste,PHmètre;Kit de réparation;Matériel d'entretien piscine,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Jardin & équipements,,,Piscine & spa,,,Nettoyage,Nettoyage spa,,,Pisciniste,PHmètre;Kit de réparation;Matériel d'entretien piscine,par prestation,Nombre,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Plâtrerie & isolation,,,Pose,Pose de placoplâtre,,,Plâtrier,"Perceuse, visseuse;Niveau;Vis, chevilles et écrous;Bandes à enduire;Ponceuse;Mortier adhésif et enduit;Caisse à outils;Couteau à enduire;",par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Plâtrerie & isolation,,,Pose,Pose isolant cloisons,,,Plâtrier,"Perceuse, visseuse;Niveau;Vis, chevilles et écrous;Bandes à enduire;Ponceuse;Mortier adhésif et enduit;Caisse à outils;Couteau à enduire;",par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Plâtrerie & isolation,,,Pose,Pose isolant comble,,,Plâtrier,"Perceuse, visseuse;Niveau;Vis, chevilles et écrous;Bandes à enduire;Ponceuse;Mortier adhésif et enduit;Caisse à outils;Couteau à enduire;",par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Plâtrerie & isolation,,,Pose,Pose isolant Thermique,,,Plâtrier,"Perceuse, visseuse;Niveau;Vis, chevilles et écrous;Bandes à enduire;Ponceuse;Mortier adhésif et enduit;Caisse à outils;Couteau à enduire;",par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Plâtrerie & isolation,,,Pose,Pose isolant phonique,,,Plâtrier,"Perceuse, visseuse;Niveau;Vis, chevilles et écrous;Bandes à enduire;Ponceuse;Mortier adhésif et enduit;Caisse à outils;Couteau à enduire;",par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Plâtrerie & isolation,,,Pose,Pose de bandes,,,Plâtrier,"Perceuse, visseuse;Niveau;Vis, chevilles et écrous;Bandes à enduire;Ponceuse;Mortier adhésif et enduit;Caisse à outils;Couteau à enduire;",par m2,Surface,,,,,,,,,,,,,,,,,,
Maison & travaux,,,Plâtrerie & isolation,,,Pose,Application d'un enduit de lissage,,,Plâtrier,"Perceuse, visseuse;Niveau;Vis, chevilles et écrous;Bandes à enduire;Ponceuse;Mortier adhésif et enduit;Caisse à outils;Couteau à enduire;",par m2,Surface,,,,,,,,,,,,,,,,,,
